country_a,country_b,probability,news_negativity,news_intensity,escalation_keywords,contiguity,distance_closeness,common_language,both_in_nato,mil_exp_mean,ucdp_recent_interstate,bias,w_news_negativity,w_news_intensity,w_escalation_keywords,w_contiguity,w_distance_closeness,w_common_language,w_both_in_nato,w_mil_exp_mean,w_ucdp_recent_interstate
Afghanistan,Hungary,0.08634329754207665,0.0,0.0,0.0,0.0,0.11260749527439143,0.0,0.0,0.4852328467203899,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Iceland,0.08412989685728944,0.0,0.0,0.0,0.0,0.035818974930429244,0.0,0.0,0.45627478835932733,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,India,0.09481760000388857,0.0,0.0,0.0,0.0,0.6053511960688962,0.0,0.0,0.4949963033688405,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Indonesia,0.08080540768572693,0.0,0.0,0.0,0.0,0.04976750589427322,0.0,0.0,0.3524278787332399,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,"Iran, Islamic Republic of",0.5558121869030358,0.6528571428571429,0.2668800416993028,0.3,1.0,0.4446743777758663,1.0,0.0,0.4725639231430976,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Iraq,0.09341835340041342,0.0,0.037633865758823735,0.0,0.0,0.31896417071921446,0.0,0.0,0.5021778558935048,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Ireland,0.07875978694343465,0.0,0.0,0.0,0.0,0.04769336448946323,0.0,0.0,0.2914290129631062,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Israel,0.1009738467816694,0.0,0.0,0.0,0.0,0.20197799967749022,0.0,0.0,0.8292307002550199,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Italy,0.0841842042734053,0.0,0.0,0.0,0.0,0.08475445226509747,0.0,0.0,0.43609148313419743,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Jamaica,0.08180498223972291,0.0,0.0,0.0,0.0,0.0013786782894879505,0.0,0.0,0.403672462146485,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Japan,0.08276525416374095,0.0,0.0,0.0,0.0,0.04332575574105006,0.0,0.0,0.4132883415412254,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Jordan,0.09478495210365702,0.0,0.0,0.0,0.0,0.2126485449011009,0.0,0.0,0.668685371422971,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Kazakhstan,0.08721720739488474,0.0,0.0,0.0,0.0,0.5542804460579089,0.0,0.0,0.3134391279938008,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Kenya,0.08194527883649881,0.0,0.0,0.0,0.0,0.07347643767566925,0.0,0.0,0.3757764616617474,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Kiribati,0.08363613723408711,0.0,0.0,0.0,0.0,0.0036925980133914516,0.0,0.0,0.45627478835932733,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,"Korea, Democratic People's Republic of",0.08485259412443047,0.0,0.0,0.0,0.0,0.08253378948310584,0.0,0.0,0.45627478835932733,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,"Korea, Republic of",0.08697606874947902,0.0,0.0,0.0,0.0,0.0768466039964973,0.0,0.0,0.5188924361203471,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Kuwait,0.09731892737429712,0.0,0.0,0.0,0.0,0.35353368790878403,0.0,0.0,0.6709276756999705,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Kyrgyzstan,0.09676370324555188,0.0,0.0,0.0,0.0,0.5934172510565743,0.0,0.0,0.5502317964745256,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Lao People's Democratic Republic,0.08007398517395936,0.0,0.0,0.0,0.0,0.1507007796258145,0.0,0.0,0.2855947064524703,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Latvia,0.08963265570437534,0.0,0.0,0.0,0.0,0.12329973722477969,0.0,0.0,0.5715812755917968,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Lebanon,0.7313349976129664,1.0,0.324273772479111,1.0,0.0,0.21343253320005023,0.0,0.0,0.5209913099863362,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Lesotho,0.08298578328701867,0.0,0.0,0.0,0.0,0.015394984568147078,0.0,0.0,0.43214963305165477,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Liberia,0.08001473550172347,0.0,0.0,0.0,0.0,0.012912512196331773,0.0,0.0,0.34504590217656306,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Libya,0.09345915004020025,0.0,0.0,0.0,0.0,0.0767993194650448,0.0,0.0,0.6945077475602736,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Liechtenstein,0.08357955365603596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45627478835932733,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Lithuania,0.08941163764747807,0.0,0.0,0.0,0.0,0.13246795657142274,0.0,0.0,0.5614806995532302,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Luxembourg,0.0817703902468845,0.0,0.0,0.0,0.0,0.07049820714885288,0.0,0.0,0.3719290673883562,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Madagascar,0.08042548327990877,0.0,0.0,0.0,0.0,0.04137530804980992,0.0,0.0,0.34476653185183337,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Malawi,0.08149470881261471,0.0,0.0,0.0,0.0,0.03751871139187997,0.0,0.0,0.3784148622103001,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Malaysia,0.08213137057794649,0.0,0.0,0.0,0.0,0.08864124593110398,0.0,0.0,0.3745278248003775,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Maldives,0.08641150987771701,0.0,0.0,0.0,0.0,0.1820849395412824,0.0,0.0,0.45627478835932733,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Mali,0.09019413502185114,0.0,0.0,0.0,0.0,0.017804438479258517,0.0,0.0,0.6337161639225599,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Malta,0.08012960322816785,0.0,0.0,0.0,0.0,0.08599286081100421,0.0,0.0,0.31603112215227314,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Marshall Islands,0.08365408026924301,0.0,0.0,0.0,0.0,0.004863071717915486,0.0,0.0,0.45627478835932733,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Mauritania,0.0848054945005048,0.0,0.0,0.0,0.0,0.014588510676987184,0.0,0.0,0.48512447822284455,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Mauritius,0.07837102102289892,0.0,0.0,0.0,0.0,0.044803343977136596,0.0,0.0,0.28077961504707505,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Mexico,0.08048837719811926,0.0,0.0,0.0,0.0,0.0009557301066413811,0.0,0.0,0.36461991340534905,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,"Micronesia, Federated States of",0.08371253471913342,0.0,0.0,0.0,0.0,0.008674635251237753,0.0,0.0,0.45627478835932733,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,"Moldova, Republic of",0.08183012288937901,0.0,0.0,0.0,0.0,0.16308503941801045,0.0,0.0,0.3325466524434926,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Monaco,0.08357955365603596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45627478835932733,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Mongolia,0.08260591932465103,0.0,0.0,0.0,0.0,0.17874903428929226,0.0,0.0,0.3484320083743804,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Montenegro,0.08359392197037839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4566916237320774,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Morocco,0.08882674419029034,0.0,0.0,0.0,0.0,0.03318132703475092,0.0,0.0,0.5895965586123564,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Mozambique,0.08440897555458446,0.0,0.0,0.0,0.0,0.020644032177738206,0.0,0.0,0.471055888525154,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Myanmar,0.09804876239314839,0.0,0.0,0.0,0.0,0.1891706048350715,0.0,0.0,0.7623785579905523,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Namibia,0.08648251088069948,0.0,0.0,0.0,0.0,0.014950679928685527,0.0,0.0,0.5325545563277099,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Nauru,0.08365024728556,0.0,0.0,0.0,0.0,0.004613054776962194,0.0,0.0,0.45627478835932733,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Nepal,0.08732133214769096,0.0,0.0,0.0,0.0,0.4252691569685325,0.0,0.0,0.3736824209421906,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
